ID,English,Japanese,Chinese,German,Spanish,Russian,Korean,Arabic
14510000,Death Knight's Twin Axes,死の騎士の双斧,死骑士对斧,Doppeläxte des Todesritters,Hachas gemelas del Caballero Mortífero,Парные топоры рыцаря Смерти,죽음 기사의 쌍도끼,ﻓﺄﺳﺎ ﻓﺎرس اﻟﻣﻭت اﻟﻣﺯدوﺟﻳﻥ
14520000,Messmer Soldier's Axe,メスメル兵の斧,梅瑟莫士兵斧,Messmer-Soldatenaxt,Hacha de soldado de Messmer,Топор солдата Мессмера,메스메르 병사의 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ
14520100,Messmer Soldier's Heavy Axe,重厚なメスメル兵斧,厚重梅瑟莫士兵斧,Schwere Messmer-Soldatenaxt,Hacha de soldado de Messmer pesada,Тяжёлый топор солдата Мессмера,중후한 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺛﻘﻳﻠﺔ
14520200,Messmer Soldier's Keen Axe,鋭利なメスメル兵斧,锋利梅瑟莫士兵斧,Solide Messmer-Soldatenaxt,Hacha de soldado de Messmer afilada,Острый топор солдата Мессмера,예리한 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺎﺗﺭة
14520300,Messmer Soldier's Quality Axe,上質なメスメル兵斧,优质梅瑟莫士兵斧,Wertige Messmer-Soldatenaxt,Hacha de soldado de Messmer de calidad,Качественный топор солдата Мессмера,상질의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻣﻣﻳﺯة
14520400,Messmer Soldier's Fire Axe,炎のメスメル兵斧,火焰梅瑟莫士兵斧,Feurige Messmer-Soldatenaxt,Hacha de soldado de Messmer de fuego,Огненный топор солдата Мессмера,화염의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻧﺎرﻳﺔ
14520500,Messmer Soldier's Flame Art Axe,炎術のメスメル兵斧,焰术梅瑟莫士兵斧,Flammende Messmer-Soldatenaxt,Hacha de soldado de Messmer de arte de llama,Пылающий топор солдата Мессмера,화염술의 메스메르 병사 도끼,ﻓﺄس أﺳﻠﻭب اﻟﻠﻬﺏ ﻟﺟﻧﺩي ﻣﻳﺳﻣﺭ
14520600,Messmer Soldier's Lightning Axe,雷のメスメル兵斧,雷电梅瑟莫士兵斧,Blitzende Messmer-Soldatenaxt,Hacha de soldado de Messmer de rayo,Громовой топор солдата Мессмера,벼락의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺭﻗﻳﺔ
14520700,Messmer Soldier's Sacred Axe,神聖なメスメル兵斧,神圣梅瑟莫士兵斧,Heilige Messmer-Soldatenaxt,Hacha de soldado de Messmer sagrada,Священный топор солдата Мессмера,신성한 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻣﻘﺩﺳﺔ
14520800,Messmer Soldier's Magic Axe,魔力のメスメル兵斧,魔力梅瑟莫士兵斧,Magische Messmer-Soldatenaxt,Hacha de soldado de Messmer mágica,Зачарованный топор солдата Мессмера,마력의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺳﺣﺭﻳﺔ
14520900,Messmer Soldier's Cold Axe,冷たいメスメル兵斧,寒冷梅瑟莫士兵斧,Eisige Messmer-Soldatenaxt,Hacha de soldado de Messmer fría,Морозный топор солдата Мессмера,차가운 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺎردة
14521000,Messmer Soldier's Poison Axe,毒のメスメル兵斧,毒梅瑟莫士兵斧,Giftige Messmer-Soldatenaxt,Hacha de soldado de Messmer venenosa,Отравленный топор солдата Мессмера,독의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺳﺎﻣﺔ
14521100,Messmer Soldier's Blood Axe,血のメスメル兵斧,血梅瑟莫士兵斧,Blutige Messmer-Soldatenaxt,Hacha de soldado de Messmer de sangre,Кровавый топор солдата Мессмера,피의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺩﻣﻭﻳﺔ
14521200,Messmer Soldier's Occult Axe,神秘のメスメル兵斧,神秘梅瑟莫士兵斧,Okkulte Messmer-Soldatenaxt,Hacha de soldado de Messmer oculta,Оккультный топор солдата Мессмера,신비의 메스메르 병사 도끼,ﻓﺄس ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻐﺎﻣﺿﺔ
14540000,Forked-Tongue Hatchet,二又舌の手斧,分岔舌手斧,Gespaltenes Zungenbeil,Hacha de mano de lengua bífida,Топорик-язык,두 갈래 혀 손도끼,ﺑﻠﻁﺔ اﻟﻠﺳﺎن اﻟﻣﺗﺷﻌﺏ
15500000,Death Knight's Longhaft Axe,死の騎士の長柄斧,死骑士长柄斧,Langstiel-Axt des Todesritters,Hacha de empuñadura larga del Caballero Mortífero,Длинный топор рыцаря Смерти,죽음 기사의 긴 자루 도끼,ﻓﺄس ﻁﻭﻳﻠﺔ اﻟﻣﻘﺑﺽ ﻟﻔﺎرس اﻟﻣﻭت
15510000,Bonny Butchering Knife,ボニの解体包丁,波尼肢解菜刀,Fleischermesser aus Bonny,Cuchillo de carnicería de Bonny,Мясницкий нож из деревни Бонни,보니의 부엌칼,ﺳﻛﻳﻥ اﻟﺫﺑﺢ ﻟﺑﻭﻧﻲ
16500000,Smithscript Spear,流紋の槍,流纹矛,Schmiedeschriftspeer,Lanza con caligrafía de forja,Копьё с письменами,유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة
16500100,Heavy Smithscript Spear,重厚な流紋槍,厚重流纹矛,Schwerer Schmiedeschriftspeer,Lanza con caligrafía de forja pesada,Тяжёлое копьё с письменами,중후한 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺛﻘﻳﻝ
16500200,Keen Smithscript Spear,鋭利な流紋槍,锋利流纹矛,Solider Schmiedeschriftspeer,Lanza con caligrafía de forja afilada,Острое копьё с письменами,예리한 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺑﺎﺗﺭ
16500300,Quality Smithscript Spear,上質な流紋槍,优质流纹矛,Wertiger Schmiedeschriftspeer,Lanza con caligrafía de forja de calidad,Качественное копьё с письменами,상질의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻣﻣﻳﺯ
16500400,Fire Smithscript Spear,炎の流紋槍,火焰流纹矛,Feuriger Schmiedeschriftspeer,Lanza con caligrafía de forja de fuego,Огненное копьё с письменами,화염의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻧﺎري
16500500,Flame Art Smithscript Spear,炎術の流紋槍,焰术流纹矛,Flammender Schmiedeschriftspeer,Lanza con caligrafía de forja de arte de llama,Пылающее копьё с письменами,화염술의 유문 창,رﻣﺢ أﺳﻠﻭب ﻟﻬﺏ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة
16500600,Lightning Smithscript Spear,雷の流紋槍,雷电流纹矛,Blitzender Schmiedeschriftspeer,Lanza con caligrafía de forja de rayo,Громовое копьё с письменами,벼락의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺑﺭﻗﻲ
16500700,Sacred Smithscript Spear,神聖な流紋槍,神圣流纹矛,Heiliger Schmiedeschriftspeer,Lanza con caligrafía de forja sagrada,Священное копьё с письменами,신성한 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻣﻘﺩس
16500800,Magic Smithscript Spear,魔力の流紋槍,魔力流纹矛,Magischer Schmiedeschriftspeer,Lanza con caligrafía de forja mágica,Зачарованное копьё с письменами,마력의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺳﺣﺭي
16500900,Cold Smithscript Spear,冷たい流紋槍,寒冷流纹矛,Eisiger Schmiedeschriftspeer,Lanza con caligrafía de forja fría,Морозное копьё с письменами,차가운 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺑﺎرد
16501000,Poison Smithscript Spear,毒の流紋槍,毒流纹矛,Giftiger Schmiedeschriftspeer,Lanza con caligrafía de forja venenosa,Отравленное копьё с письменами,독의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺳﺎم
16501100,Blood Smithscript Spear,血の流紋槍,血流纹矛,Blutiger Schmiedeschriftspeer,Lanza con caligrafía de forja de sangre,Кровавое копьё с письменами,피의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩﻣﻭي
16501200,Occult Smithscript Spear,神秘の流紋槍,神秘流纹矛,Okkulter Schmiedeschriftspeer,Lanza con caligrafía de forja oculta,Оккультное копьё с письменами,신비의 유문 창,رﻣﺢ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻐﺎﻣﺽ
16520000,Swift Spear,速槍,迅矛,Flinker Speer,Lanza rauda,Быстрое копьё,속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ
16520100,Heavy Swift Spear,重厚な速槍,厚重迅矛,Schwerer flinker Speer,Lanza rauda pesada,Тяжёлое быстрое копьё,중후한 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺛﻘﻳﻝ
16520200,Keen Swift Spear,鋭利な速槍,锋利迅矛,Solider flinker Speer,Lanza rauda afilada,Острое быстрое копьё,예리한 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺑﺎﺗﺭ
16520300,Quality Swift Spear,上質な速槍,优质迅矛,Wertiger flinker Speer,Lanza rauda de calidad,Качественное быстрое копьё,상질의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﻣﻣﻳﺯ
16520400,Fire Swift Spear,炎の速槍,火焰迅矛,Feuriger flinker Speer,Lanza rauda de fuego,Огненное быстрое копьё,화염의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﻧﺎري
16520500,Flame Art Swift Spear,炎術の速槍,焰术迅矛,Flammender flinker Speer,Lanza rauda de arte de llama,Пылающее быстрое копьё,화염술의 속창,رﻣﺢ أﺳﻠﻭب اﻟﻠﻬﺏ اﻟﺳﺭﻳﻊ
16520600,Lightning Swift Spear,雷の速槍,雷电迅矛,Blitzender flinker Speer,Lanza rauda de rayo,Громовое быстрое копьё,벼락의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺑﺭﻗﻲ
16520700,Sacred Swift Spear,神聖な速槍,神圣迅矛,Heiliger flinker Speer,Lanza rauda sagrada,Священное быстрое копьё,신성한 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﻣﻘﺩس
16520800,Magic Swift Spear,魔力の速槍,魔力迅矛,Magischer flinker Speer,Lanza rauda mágica,Зачарованное быстрое копьё,마력의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺳﺣﺭي
16520900,Cold Swift Spear,冷たい速槍,寒冷迅矛,Eisiger flinker Speer,Lanza rauda fría,Морозное быстрое копьё,차가운 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺑﺎرد
16521000,Poison Swift Spear,毒の速槍,毒迅矛,Giftiger flinker Speer,Lanza rauda venenosa,Отравленное быстрое копьё,독의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺳﺎم
16521100,Blood Swift Spear,血の速槍,血迅矛,Blutiger flinker Speer,Lanza rauda de sangre,Кровавое быстрое копьё,피의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﺩﻣﻭي
16521200,Occult Swift Spear,神秘の速槍,神秘迅矛,Okkulter flinker Speer,Lanza rauda oculta,Оккультное быстрое копьё,신비의 속창,اﻟﺭﻣﺢ اﻟﺳﺭﻳﻊ اﻟﻐﺎﻣﺽ
16540000,Bloodfiend's Fork,血鬼のフォーク,血怪叉矛,Forke der Blutunholde,Tridente de demonio sanguíneo,Трезубец кровопускателя,혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء
16540100,Bloodfiend's Heavy Fork,重厚な血鬼フォーク,厚重血怪叉矛,Schwere Forke der Blutunholde,Tridente de demonio sanguíneo pesado,Тяжёлый трезубец кровопускателя,중후한 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺛﻘﻳﻠﺔ
16540200,Bloodfiend's Keen Fork,鋭利な血鬼フォーク,锋利血怪叉矛,Solide Forke der Blutunholde,Tridente de demonio sanguíneo afilado,Острый трезубец кровопускателя,예리한 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺑﺎﺗﺭة
16540300,Bloodfiend's Quality Fork,上質な血鬼フォーク,优质血怪叉矛,Wertige Forke der Blutunholde,Tridente de demonio sanguíneo de calidad,Качественный трезубец кровопускателя,상질의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﻣﻣﻳﺯة
16540400,Bloodfiend's Fire Fork,炎の血鬼フォーク,火焰血怪叉矛,Feurige Forke der Blutunholde,Tridente de demonio sanguíneo de fuego,Огненный трезубец кровопускателя,화염의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﻧﺎرﻳﺔ
16540500,Bloodfiend's Flame Art Fork,炎術の血鬼フォーク,焰术血怪叉矛,Flammende Forke der Blutunholde,Tridente de demonio sanguíneo de arte de llama,Пылающий трезубец кровопускателя,화염술의 혈귀의 포크,ﺷﻭﻛﺔ أﺳﻠﻭب ﻟﻬﺏ ﺳﺎك اﻟﺩﻣﺎء
16540600,Bloodfiend's Lightning Fork,雷の血鬼フォーク,雷电血怪叉矛,Blitzende Forke der Blutunholde,Tridente de demonio sanguíneo de rayo,Громовой трезубец кровопускателя,벼락의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺑﺭﻗﻳﺔ
16540700,Bloodfiend's Sacred Fork,神聖な血鬼フォーク,神圣血怪叉矛,Heilige Forke der Blutunholde,Tridente de demonio sanguíneo sagrado,Священный трезубец кровопускателя,신성한 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﻣﻘﺩﺳﺔ
16540800,Bloodfiend's Magic Fork,魔力の血鬼フォーク,魔力血怪叉矛,Magische Forke der Blutunholde,Tridente de demonio sanguíneo mágico,Зачарованный трезубец кровопускателя,마력의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺳﺣﺭﻳﺔ
16540900,Bloodfiend's Cold Fork,冷たい血鬼フォーク,寒冷血怪叉矛,Eisige Forke der Blutunholde,Tridente de demonio sanguíneo frío,Морозный трезубец кровопускателя,차가운 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺑﺎردة
16541000,Bloodfiend's Poison Fork,毒の血鬼フォーク,毒血怪叉矛,Giftige Forke der Blutunholde,Tridente de demonio sanguíneo venenoso,Отравленный трезубец кровопускателя,독의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺳﺎﻣﺔ
16541100,Bloodfiend's Blood Fork,血の血鬼フォーク,血血怪叉矛,Blutige Forke der Blutunholde,Tridente de demonio sanguíneo de sangre,Кровавый трезубец кровопускателя,피의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﺩﻣﻭﻳﺔ
16541200,Bloodfiend's Occult Fork,神秘の血鬼フォーク,神秘血怪叉矛,Okkulte Forke der Blutunholde,Tridente de demonio sanguíneo oculto,Оккультный трезубец кровопускателя,신비의 혈귀의 포크,ﺷﻭﻛﺔ ﺳﺎك اﻟﺩﻣﺎء اﻟﻐﺎﻣﺿﺔ
16550000,Bloodfiend's Sacred Spear,血鬼の聖槍,血怪圣矛,Heiliger Speer der Blutunholde,Lanza de demonio sanguíneo sagrada,Священное копьё кровопускателя,혈귀의 성창,اﻟﺭﻣﺢ اﻟﻣﻘﺩس ﻟﺳﺎك اﻟﺩﻣﺎء
17500000,Spear of the Impaler,串刺し公の槍,穿刺者矛,Speer des Pfählers,Lanza del Empalador,Копьё Колосажателя,가시공의 창,رﻣﺢ اﻟﻣﺛﻘﻭب
17510000,Messmer Soldier's Spear,メスメル兵の槍,梅瑟莫士兵矛,Messmer-Soldatenspeer,Lanza de soldado de Messmer,Копьё солдата Мессмера,메스메르 병사의 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ
17510100,Messmer Soldier's Heavy Spear,重厚なメスメル兵槍,厚重梅瑟莫士兵矛,Schwerer Messmer-Soldatenspeer,Lanza de soldado de Messmer pesada,Тяжёлое копьё солдата Мессмера,중후한 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺛﻘﻳﻝ
17510200,Messmer Soldier's Keen Spear,鋭利なメスメル兵槍,锋利梅瑟莫士兵矛,Solider Messmer-Soldatenspeer,Lanza de soldado de Messmer afilada,Острое копьё солдата Мессмера,예리한 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺎﺗﺭ
17510300,Messmer Soldier's Quality Spear,上質なメスメル兵槍,优质梅瑟莫士兵矛,Wertiger Messmer-Soldatenspeer,Lanza de soldado de Messmer de calidad,Качественное копьё солдата Мессмера,상질의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻣﻣﻳﺯ
17510400,Messmer Soldier's Fire Spear,炎のメスメル兵槍,火焰梅瑟莫士兵矛,Feuriger Messmer-Soldatenspeer,Lanza de soldado de Messmer de fuego,Огненное копьё солдата Мессмера,화염의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻧﺎري
17510500,Messmer Soldier's Flame Art Spear,炎術のメスメル兵槍,焰术梅瑟莫士兵矛,Flammender Messmer-Soldatenspeer,Lanza de soldado de Messmer de arte de llama,Пылающее копьё солдата Мессмера,화염술의 메스메르 병사 창,رﻣﺢ أﺳﻠﻭب ﻟﻬﺏ ﺟﻧﺩي ﻣﻳﺳﻣﺭ
17510600,Messmer Soldier's Lightning Spear,雷のメスメル兵槍,雷电梅瑟莫士兵矛,Blitzender Messmer-Soldatenspeer,Lanza de soldado de Messmer de rayo,Громовое копьё солдата Мессмера,벼락의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺭﻗﻲ
17510700,Messmer Soldier's Sacred Spear,神聖なメスメル兵槍,神圣梅瑟莫士兵矛,Heiliger Messmer-Soldatenspeer,Lanza de soldado de Messmer sagrada,Священное копьё солдата Мессмера,신성한 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻣﻘﺩس
17510800,Messmer Soldier's Magic Spear,魔力のメスメル兵槍,魔力梅瑟莫士兵矛,Magischer Messmer-Soldatenspeer,Lanza de soldado de Messmer mágica,Зачарованное копьё солдата Мессмера,마력의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺳﺣﺭي
17510900,Messmer Soldier's Cold Spear,冷たいメスメル兵槍,寒冷梅瑟莫士兵矛,Eisiger Messmer-Soldatenspeer,Lanza de soldado de Messmer fría,Морозное копьё солдата Мессмера,차가운 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺑﺎرد
17511000,Messmer Soldier's Poison Spear,毒のメスメル兵槍,毒梅瑟莫士兵矛,Giftiger Messmer-Soldatenspeer,Lanza de soldado de Messmer venenosa,Отравленное копьё солдата Мессмера,독의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺳﺎم
17511100,Messmer Soldier's Blood Spear,血のメスメル兵槍,血梅瑟莫士兵矛,Blutiger Messmer-Soldatenspeer,Lanza de soldado de Messmer de sangre,Кровавое копьё солдата Мессмера,피의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﺩﻣﻭي
17511200,Messmer Soldier's Occult Spear,神秘のメスメル兵槍,神秘梅瑟莫士兵矛,Okkulter Messmer-Soldatenspeer,Lanza de soldado de Messmer oculta,Оккультное копьё солдата Мессмера,신비의 메스메르 병사 창,رﻣﺢ ﺟﻧﺩي ﻣﻳﺳﻣﺭ اﻟﻐﺎﻣﺽ
17520000,Barbed Staff-Spear,逆棘の杖槍,倒刺杖矛,Stachelstab-Speer,Báculo-lanza con púas,Зазубренный посох,역가시 지팡이창,اﻟﻌﺻﺎ اﻟﺭﻣﺢ ذات اﻷﺷﻭاك
18500000,Spirit Glaive,霊のグレイブ,灵魂剑刃戟,Gleve des Geistes,Guja espiritual,Глефа духа,영혼의 글레이브,رُﻣﺢ اﻟﺭوح
18510000,Poleblade of the Bud,蕾の薙刀,花蕾刀,Stangenklinge der Knospe,Hoja de asta de capullo,Глефа Цветочных бутонов,꽃봉오리 치도,ﻧﺻﻝ اﻟﺑﺭﻋﻡ اﻟﻌﻣﻭدي
19500000,Obsidian Lamina,黒曜のラーミナ,黑曜薄刀,Obsidian-Lamina,Lámina de obsidiana,Обсидиановое лезвие,흑요의 라미나,ﻣﻧﺟﻝ اﻟﺳﺑﺞ
20500000,Tooth Whip,歯の鞭,畸齿软鞭,Zahnpeitsche,Látigo dentado,Зубастый кнут,이빨 채찍,ﺳﻭط اﻷﺳﻧﺎن
21500000,Thiollier's Hidden Needle,ティエリエの隠し針,休里耶的暗针,Thiolliers versteckte Nadel,Aguja secreta de Thiollier,Скрытая игла Тиолье,티에리에의 숨긴 침,إﺑﺭة ﺛﻳﻭﻟﻳﻳﻪ اﻟﺧﻔﻳﺔ
21510000,Pata,パタ,帕塔剑,Pata,Patta,Пата,파타,ﺳﻳﻑ ﺑﺎﺗﺎ
21510100,Heavy Pata,重厚なパタ,厚重帕塔剑,Schweres Pata,Patta pesada,Тяжёлая пата,중후한 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺛﻘﻳﻝ
21510200,Keen Pata,鋭利なパタ,锋利帕塔剑,Solides Pata,Patta afilada,Острая пата,예리한 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺑﺎﺗﺭ
21510300,Quality Pata,上質なパタ,优质帕塔剑,Wertiges Pata,Patta de calidad,Качественная пата,상질의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﻣﻣﻳﺯ
21510400,Fire Pata,炎のパタ,火焰帕塔剑,Feuriges Pata,Patta de fuego,Огненная пата,화염의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﻧﺎري
21510500,Flame Art Pata,炎術のパタ,焰术帕塔剑,Flammendes Pata,Patta de arte de llama,Пылающая пата,화염술의 파타,ﺳﻳﻑ أﺳﻠﻭب اﻟﻠﻬﺏ ﺑﺎﺗﺎ
21510600,Lightning Pata,雷のパタ,雷电帕塔剑,Blitzendes Pata,Patta de rayo,Громовая пата,벼락의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺑﺭﻗﻲ
21510700,Sacred Pata,神聖なパタ,神圣帕塔剑,Heiliges Pata,Patta sagrada,Священная пата,신성한 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﻣﻘﺩس
21510800,Magic Pata,魔力のパタ,魔力帕塔剑,Magisches Pata,Patta mágica,Зачарованная пата,마력의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺳﺣﺭي
21510900,Cold Pata,冷たいパタ,寒冷帕塔剑,Eisiges Pata,Patta fría,Морозная пата,차가운 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺑﺎرد
21511000,Poison Pata,毒のパタ,毒帕塔剑,Giftiges Pata,Patta venenosa,Отравленная пата,독의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺳﺎم
21511100,Blood Pata,血のパタ,血帕塔剑,Blutiges Pata,Patta de sangre,Кровавая пата,피의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﺩﻣﻭي
21511200,Occult Pata,神秘のパタ,神秘帕塔剑,Okkultes Pata,Patta oculta,Оккультная пата,신비의 파타,ﺳﻳﻑ ﺑﺎﺗﺎ اﻟﻐﺎﻣﺽ
21520000,Poisoned Hand,毒手,毒皮手套,Giftige Hand,Mano envenenada,Ядовитая длань,독의 손,اﻟﻳﺩ اﻟﺳﺎﻣﺔ
21530000,Madding Hand,狂手,癫狂皮手套,Wahnwitzige Hand,Mano orate,Длань безумия,미친 손,اﻟﻳﺩ اﻟﺟﻧﻭﻧﻳﺔ
21540000,Golem Fist,ゴーレムの拳,魔像拳头,Golemfaust,Puño de gólem,Кулак голема,골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ
21540100,Heavy Golem Fist,重厚なゴーレム拳,厚重魔像拳头,Schwere Golemfaust,Puño de gólem pesado,Тяжёлый кулак голема,중후한 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺛﻘﻳﻠﺔ
21540200,Keen Golem Fist,鋭利なゴーレム拳,锋利魔像拳头,Solide Golemfaust,Puño de gólem afilado,Острый кулак голема,예리한 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺑﺎﺗﺭة
21540300,Quality Golem Fist,上質なゴーレム拳,优质魔像拳头,Wertige Golemfaust,Puño de gólem de calidad,Качественный кулак голема,상질의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﻣﻣﻳﺯة
21540400,Fire Golem Fist,炎のゴーレム拳,火焰魔像拳头,Feurige Golemfaust,Puño de gólem de fuego,Огненный кулак голема,화염의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﻧﺎرﻳﺔ
21540500,Flame Art Golem Fist,炎術のゴーレム拳,焰术魔像拳头,Flammende Golemfaust,Puño de gólem de arte de llama,Пылающий кулак голема,화염술의 골렘의 주먹,ﻗﺑﺿﺔ أﺳﻠﻭب ﻟﻬﺏ اﻟﻐﻭﻟﻡ
21540600,Lightning Golem Fist,雷のゴーレム拳,雷电魔像拳头,Blitzende Golemfaust,Puño de gólem de rayo,Громовой кулак голема,벼락의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺑﺭﻗﻳﺔ
21540700,Sacred Golem Fist,神聖なゴーレム拳,神圣魔像拳头,Heilige Golemfaust,Puño de gólem sagrado,Священный кулак голема,신성한 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﻣﻘﺩﺳﺔ
21540800,Magic Golem Fist,魔力のゴーレム拳,魔力魔像拳头,Magische Golemfaust,Puño de gólem mágico,Зачарованный кулак голема,마력의 골렘의 주먹,ﻗﺑﺿﺔ اﻟﻐﻭﻟﻡ اﻟﺳﺣﺭﻳﺔ
